v,-0.03185320645570755, 0.022314349189400673, 1.0237993001937866
v,-0.027823451906442642, 0.039280474185943604, 1.017112135887146
v,-0.03918314352631569, 0.016109151765704155, 1.023526668548584
v,-0.027823451906442642, 0.039280474185943604, 1.017112135887146
v,-0.016373036429286003, 0.06811682879924774, 1.0100698471069336
v,-0.03918314352631569, 0.016109151765704155, 1.023526668548584
v,-0.03918314352631569, 0.016109151765704155, 1.023526668548584
v,-0.016373036429286003, 0.06811682879924774, 1.0100698471069336
v,-0.03890424221754074, 0.00433097779750824, 1.01003098487854
v,0.01624298095703125, 0.0669202134013176, 0.9436721205711365
v,0.005984827410429716, 0.09496894478797913, 1.0034648180007935
v,0.02316279336810112, 0.10930784046649933, 1.002784252166748
v,0.04003116860985756, 0.08599730581045151, 0.9514113068580627
v,0.02316279336810112, 0.10930784046649933, 1.002784252166748
v,0.04817992076277733, 0.12268796563148499, 1.0050549507141113
v,0.02316279336810112, 0.10930784046649933, 1.002784252166748
v,0.04003116860985756, 0.08599730581045151, 0.9514113068580627
v,0.01624298095703125, 0.0669202134013176, 0.9436721205711365
v,0.04003116860985756, 0.08599730581045151, 0.9514113068580627
v,0.04817992076277733, 0.12268796563148499, 1.0050549507141113
v,0.07067451626062393, 0.13019655644893646, 1.0116446018218994
v,0.08711827546358109, 0.08571404218673706, 0.9450830221176147
v,0.07067451626062393, 0.13019655644893646, 1.0116446018218994
v,0.08604447543621063, 0.1340235471725464, 1.0195854902267456
v,0.11751878261566162, 0.09388681501150131, 0.9755116701126099
v,0.08604447543621063, 0.1340235471725464, 1.0195854902267456
v,0.10870864242315292, 0.1394827663898468, 1.039078950881958
v,0.08604447543621063, 0.1340235471725464, 1.0195854902267456
v,0.11751878261566162, 0.09388681501150131, 0.9755116701126099
v,0.08711827546358109, 0.08571404218673706, 0.9450830221176147
v,0.10870864242315292, 0.1394827663898468, 1.039078950881958
v,0.1289425790309906, 0.14421512186527252, 1.0647854804992676
v,0.14078804850578308, 0.14351293444633484, 1.078491449356079
v,0.10870864242315292, 0.1394827663898468, 1.039078950881958
v,0.14078804850578308, 0.14351293444633484, 1.078491449356079
v,0.11751878261566162, 0.09388681501150131, 0.9755116701126099
v,0.14388391375541687, 0.14447224140167236, 1.0929985046386719
v,0.14078804850578308, 0.14351293444633484, 1.078491449356079
v,0.1289425790309906, 0.14421512186527252, 1.0647854804992676
v,0.15728873014450073, 0.14249169826507568, 1.1310404539108276
v,0.14078804850578308, 0.14351293444633484, 1.078491449356079
v,0.14388391375541687, 0.14447224140167236, 1.0929985046386719
v,0.1666049361228943, 0.13057585060596466, 1.1313363313674927
v,0.14078804850578308, 0.14351293444633484, 1.078491449356079
v,0.15728873014450073, 0.14249169826507568, 1.1310404539108276
v,0.18337665498256683, 0.08114003390073776, 1.1079397201538086
v,0.1666049361228943, 0.13057585060596466, 1.1313363313674927
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.1666049361228943, 0.13057585060596466, 1.1313363313674927
v,0.1691223829984665, 0.11748581379652023, 1.1995909214019775
v,0.15728873014450073, 0.14249169826507568, 1.1310404539108276
v,0.1691223829984665, 0.11748581379652023, 1.1995909214019775
v,0.1666049361228943, 0.13057585060596466, 1.1313363313674927
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.1691223829984665, 0.11748581379652023, 1.1995909214019775
v,0.17081113159656525, 0.08471067994832993, 1.2312794923782349
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.17081113159656525, 0.08471067994832993, 1.2312794923782349
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.17081113159656525, 0.08471067994832993, 1.2312794923782349
v,0.1724167913198471, 0.04377666488289833, 1.2523062229156494
v,0.17081113159656525, 0.08471067994832993, 1.2312794923782349
v,0.1657474786043167, 0.029292721301317215, 1.2569267749786377
v,0.1724167913198471, 0.04377666488289833, 1.2523062229156494
v,0.17575295269489288, 0.026064125820994377, 1.2406196594238281
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.1724167913198471, 0.04377666488289833, 1.2523062229156494
v,0.1724167913198471, 0.04377666488289833, 1.2523062229156494
v,0.1657474786043167, 0.029292721301317215, 1.2569267749786377
v,0.1550513505935669, -0.004923468455672264, 1.2611680030822754
v,0.17575295269489288, 0.026064125820994377, 1.2406196594238281
v,0.1724167913198471, 0.04377666488289833, 1.2523062229156494
v,0.1550513505935669, -0.004923468455672264, 1.2611680030822754
v,0.1550513505935669, -0.004923468455672264, 1.2611680030822754
v,0.16432861983776093, -0.010396212339401245, 1.2404032945632935
v,0.17575295269489288, 0.026064125820994377, 1.2406196594238281
v,0.13895264267921448, -0.026459697633981705, 1.2557401657104492
v,0.16432861983776093, -0.010396212339401245, 1.2404032945632935
v,0.1550513505935669, -0.004923468455672264, 1.2611680030822754
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.17575295269489288, 0.026064125820994377, 1.2406196594238281
v,0.16432861983776093, -0.010396212339401245, 1.2404032945632935
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.17575295269489288, 0.026064125820994377, 1.2406196594238281
v,0.15095385909080505, -0.02861352451145649, 1.2351940870285034
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.16432861983776093, -0.010396212339401245, 1.2404032945632935
v,0.19047413766384125, 0.039677683264017105, 1.1267467737197876
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.17579331994056702, 0.11086754500865936, 1.1890398263931274
v,0.19047413766384125, 0.039677683264017105, 1.1267467737197876
v,0.18337665498256683, 0.08114003390073776, 1.1079397201538086
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.18429644405841827, 0.003641027957201004, 1.14842689037323
v,0.17857879400253296, 0.06638423353433609, 1.2262107133865356
v,0.18429644405841827, 0.003641027957201004, 1.14842689037323
v,0.19047413766384125, 0.039677683264017105, 1.1267467737197876
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.16623082756996155, -0.021580247208476067, 1.1696192026138306
v,0.18429644405841827, 0.003641027957201004, 1.14842689037323
v,0.16623082756996155, -0.021580247208476067, 1.1696192026138306
v,0.1711161881685257, 0.009085978381335735, 1.2219339609146118
v,0.15095385909080505, -0.02861352451145649, 1.2351940870285034
v,0.14222455024719238, -0.08160519599914551, 1.1196837425231934
v,0.16623082756996155, -0.021580247208476067, 1.1696192026138306
v,0.13056893646717072, -0.042795971035957336, 1.2230902910232544
v,0.13056893646717072, -0.042795971035957336, 1.2230902910232544
v,0.0992683619260788, -0.05264872685074806, 1.2048234939575195
v,0.14222455024719238, -0.08160519599914551, 1.1196837425231934
v,0.16623082756996155, -0.021580247208476067, 1.1696192026138306
v,0.15095385909080505, -0.02861352451145649, 1.2351940870285034
v,0.13056893646717072, -0.042795971035957336, 1.2230902910232544
v,0.14222455024719238, -0.08160519599914551, 1.1196837425231934
v,0.0992683619260788, -0.05264872685074806, 1.2048234939575195
v,0.09209561347961426, -0.11313732713460922, 1.1042203903198242
v,0.18980741500854492, -0.01741645485162735, 1.0294078588485718
v,0.18337665498256683, 0.08114003390073776, 1.1079397201538086
